ATM_ID,Date,Location,Transactions,Withdrawal_Amount,Cash_Loaded,Cash_Remaining,Weekend_Flag,Salary_Week_Flag
ATM_014,2025-01-21,Vadodara,198,152856,355279,175898,0,0
ATM_015,2025-01-21,Anand,76,66424,397770,388673,0,0
ATM_016,2025-01-21,Rajkot,45,79695,769207,681393,0,0
ATM_017,2025-01-21,Anand,80,107920,361443,200274,0,0
ATM_018,2025-01-21,Surat,47,99264,761565,616927,0,0
ATM_019,2025-01-21,Rajkot,46,61686,769966,648380,0,0
ATM_020,2025-01-21,Ahmedabad,192,359616,837202,451051,0,0
ATM_001,2025-01-22,Vadodara,175,465325,332618,0,0,0
ATM_002,2025-01-22,Surat,96,85632,488243,389005,0,0
ATM_003,2025-01-22,Vadodara,142,354858,693102,337069,0,0
ATM_004,2025-01-22,Rajkot,76,92416,643381,516801,0,0
ATM_005,2025-01-22,Ahmedabad,91,263536,457161,215510,0,0
ATM_006,2025-01-22,Surat,84,162792,560740,386541,0,0
ATM_007,2025-01-22,Ahmedabad,175,429275,858076,383665,0,0
ATM_008,2025-01-22,Surat,72,77904,381730,244077,0,0
ATM_009,2025-01-22,Vadodara,89,129762,869045,716148,0,0
ATM_010,2025-01-22,Surat,151,149943,580596,424588,0,0
ATM_011,2025-01-22,Anand,88,124432,642739,474505,0,0
ATM_012,2025-01-22,Rajkot,45,56250,678511,607936,0,0
ATM_013,2025-01-22,Rajkot,43,78905,800075,697170,0,0
ATM_014,2025-01-22,Ahmedabad,57,154413,569355,468574,0,0
ATM_015,2025-01-22,Ahmedabad,82,216972,818924,546612,0,0
ATM_016,2025-01-22,Surat,217,318773,678943,304897,0,0
ATM_017,2025-01-22,Surat,202,358550,437938,124125,0,0
ATM_018,2025-01-22,Rajkot,157,133921,865938,741644,0,0
ATM_019,2025-01-22,Surat,104,270192,810908,512860,0,0
ATM_020,2025-01-22,Anand,158,467996,453716,0,0,0
ATM_001,2025-01-23,Rajkot,118,124490,664933,562919,0,0
ATM_002,2025-01-23,Ahmedabad,111,138084,870557,740671,0,0
ATM_003,2025-01-23,Ahmedabad,119,260253,594698,301618,0,0
ATM_004,2025-01-23,Ahmedabad,46,80362,618184,597137,0,0
ATM_005,2025-01-23,Vadodara,149,149149,762094,618312,0,0
ATM_006,2025-01-23,Anand,100,293900,418837,124864,0,0
ATM_007,2025-01-23,Surat,56,104272,396509,282988,0,0
ATM_008,2025-01-23,Rajkot,65,89505,711490,691518,0,0
ATM_009,2025-01-23,Rajkot,86,213796,862461,653668,0,0
ATM_010,2025-01-23,Ahmedabad,218,386514,307003,0,0,0
ATM_011,2025-01-23,Vadodara,128,350848,603274,186792,0,0
ATM_012,2025-01-23,Rajkot,78,195390,781415,617099,0,0
ATM_013,2025-01-23,Rajkot,171,218367,404358,248927,0,0
ATM_014,2025-01-23,Anand,107,155150,506898,315707,0,0
ATM_015,2025-01-23,Surat,44,78496,443479,421471,0,0
ATM_016,2025-01-23,Rajkot,188,521512,883110,317745,0,0
ATM_017,2025-01-23,Rajkot,47,123516,883957,745755,0,0
ATM_018,2025-01-23,Anand,128,356864,466092,140492,0,0
ATM_019,2025-01-23,Rajkot,175,411600,672425,247943,0,0
ATM_020,2025-01-23,Ahmedabad,45,118170,592605,445636,0,0
ATM_001,2025-01-24,Anand,117,192231,470408,247222,0,0
ATM_002,2025-01-24,Ahmedabad,158,195446,382455,222619,0,0
ATM_003,2025-01-24,Vadodara,137,349076,720950,410029,0,0
ATM_004,2025-01-24,Surat,151,176519,378493,246663,0,0
ATM_005,2025-01-24,Surat,151,425669,558257,130209,0,0
ATM_006,2025-01-24,Rajkot,152,252168,301443,98864,0,0
ATM_007,2025-01-24,Rajkot,127,259842,355135,36657,0,0
ATM_008,2025-01-24,Surat,128,97920,408300,352175,0,0
ATM_009,2025-01-24,Surat,76,114228,535054,442383,0,0
ATM_010,2025-01-24,Surat,111,323787,468235,161783,0,0
ATM_011,2025-01-24,Rajkot,138,300840,473053,130211,0,0
ATM_012,2025-01-24,Ahmedabad,76,204136,347692,112062,0,0
ATM_013,2025-01-24,Anand,44,84700,516510,422612,0,0
ATM_014,2025-01-24,Ahmedabad,201,174066,720845,597428,0,0
ATM_015,2025-01-24,Anand,177,272049,361177,60239,0,0
ATM_016,2025-01-24,Anand,62,56482,855977,782973,0,0
ATM_017,2025-01-24,Rajkot,93,174189,570938,389034,0,0
ATM_018,2025-01-24,Surat,210,208320,362637,107329,0,0
ATM_019,2025-01-24,Ahmedabad,69,204378,796396,579916,0,0
ATM_020,2025-01-24,Anand,183,296094,784887,520550,0,0
ATM_001,2025-01-25,Anand,61,77348,778806,709238,1,0
ATM_002,2025-01-25,Rajkot,82,85116,753220,623062,1,0
ATM_003,2025-01-25,Rajkot,189,546021,526574,0,1,0
ATM_004,2025-01-25,Surat,139,239914,817760,557237,1,0
ATM_005,2025-01-25,Rajkot,166,427948,659392,272211,1,0
ATM_006,2025-01-25,Vadodara,120,229680,666527,427662,1,0
ATM_007,2025-01-25,Anand,97,219026,417784,144569,1,0
ATM_008,2025-01-25,Vadodara,212,314184,857744,564421,1,0
ATM_009,2025-01-25,Rajkot,148,263884,745201,534916,1,0
ATM_010,2025-01-25,Rajkot,140,392280,419770,90181,1,0
ATM_011,2025-01-25,Vadodara,133,265867,388282,183828,1,0
ATM_012,2025-01-25,Surat,71,150378,348597,226991,1,0
ATM_013,2025-01-25,Vadodara,133,366548,311864,0,1,0
ATM_014,2025-01-25,Anand,48,42432,318189,219299,1,0
ATM_015,2025-01-25,Vadodara,158,431340,699920,333113,1,0
ATM_016,2025-01-25,Surat,58,152772,478195,266816,1,0
ATM_017,2025-01-25,Vadodara,186,332754,541570,229418,1,0
ATM_018,2025-01-25,Rajkot,120,186120,721998,536446,1,0
ATM_019,2025-01-25,Ahmedabad,47,68573,357118,334007,1,0
ATM_020,2025-01-25,Anand,89,258100,515595,318577,1,0
ATM_001,2025-01-26,Rajkot,145,203290,836903,569959,1,0
ATM_002,2025-01-26,Ahmedabad,55,162525,808873,694733,1,0
ATM_003,2025-01-26,Surat,98,168168,566209,381777,1,0
ATM_004,2025-01-26,Anand,92,192832,793459,594215,1,0
ATM_005,2025-01-26,Rajkot,99,92961,635938,485995,1,0
ATM_006,2025-01-26,Rajkot,51,63138,529668,425737,1,0
ATM_007,2025-01-26,Vadodara,214,171842,629745,472335,1,0
ATM_008,2025-01-26,Rajkot,92,108192,562175,392196,1,0
ATM_009,2025-01-26,Vadodara,156,329160,563799,274275,1,0
ATM_010,2025-01-26,Vadodara,125,269375,671916,440208,1,0
ATM_011,2025-01-26,Rajkot,75,76425,877168,830841,1,0
ATM_012,2025-01-26,Surat,87,216804,707611,558320,1,0
ATM_013,2025-01-26,Ahmedabad,142,289680,659286,323505,1,0
ATM_014,2025-01-26,Anand,83,78601,738079,724219,1,0
ATM_015,2025-01-26,Rajkot,116,107416,307705,260570,1,0
ATM_016,2025-01-26,Vadodara,50,111250,662687,586857,1,0
ATM_017,2025-01-26,Surat,121,262207,316337,45728,1,0
ATM_018,2025-01-26,Surat,52,66716,458565,432208,1,0
ATM_019,2025-01-26,Rajkot,133,187663,764996,637884,1,0
ATM_020,2025-01-26,Anand,51,140046,844263,773966,1,0
ATM_001,2025-01-27,Rajkot,131,248114,564288,379603,0,0
ATM_002,2025-01-27,Rajkot,96,163008,676609,456738,0,0
ATM_003,2025-01-27,Rajkot,218,425754,791366,327460,0,0
ATM_004,2025-01-27,Ahmedabad,182,378560,448864,25423,0,0
ATM_005,2025-01-27,Vadodara,125,108500,321962,267325,0,0
ATM_006,2025-01-27,Anand,64,142208,586614,507923,0,0
ATM_007,2025-01-27,Surat,154,341110,439657,66774,0,0
ATM_008,2025-01-27,Vadodara,107,137602,785664,640322,0,0
ATM_009,2025-01-27,Vadodara,43,60845,873554,764994,0,0
ATM_010,2025-01-27,Anand,179,532346,422734,0,0,0
ATM_011,2025-01-27,Surat,67,174066,581914,348905,0,0
ATM_012,2025-01-27,Rajkot,59,158002,463621,371889,0,0
ATM_013,2025-01-27,Anand,78,102414,460147,296306,0,0
ATM_014,2025-01-27,Ahmedabad,47,45261,847119,755245,0,0
ATM_015,2025-01-27,Rajkot,170,201960,706929,567333,0,0
ATM_016,2025-01-27,Ahmedabad,96,178944,469298,275742,0,0
ATM_017,2025-01-27,Vadodara,214,501402,411094,0,0,0
ATM_018,2025-01-27,Rajkot,58,132762,622559,424358,0,0
ATM_019,2025-01-27,Rajkot,72,156528,700821,543330,0,0
ATM_020,2025-01-27,Vadodara,199,432228,377488,0,0,0
ATM_001,2025-01-28,Anand,53,123755,442822,313480,0,0
ATM_002,2025-01-28,Surat,64,46528,504488,518855,0,0
ATM_003,2025-01-28,Rajkot,66,158202,668361,450579,0,0
ATM_004,2025-01-28,Rajkot,189,176526,701137,579467,0,0
ATM_005,2025-01-28,Rajkot,173,133902,447584,365695,0,0
ATM_006,2025-01-28,Vadodara,168,474096,899497,442763,0,0
ATM_007,2025-01-28,Rajkot,56,82992,534319,486905,0,0
ATM_008,2025-01-28,Anand,149,375629,822319,397031,0,0
ATM_009,2025-01-28,Anand,63,100926,653009,555810,0,0
ATM_010,2025-01-28,Surat,56,123816,390196,232683,0,0
ATM_011,2025-01-28,Ahmedabad,64,190080,618720,450179,0,0
ATM_012,2025-01-28,Surat,136,299744,445635,113533,0,0
ATM_013,2025-01-28,Vadodara,167,119739,761014,669847,0,0
ATM_014,2025-01-28,Ahmedabad,151,404529,464269,78489,0,0
ATM_015,2025-01-28,Rajkot,145,176175,742913,584133,0,0
ATM_016,2025-01-28,Rajkot,63,155610,735012,643276,0,0
ATM_017,2025-01-28,Anand,186,390600,603674,260773,0,0
ATM_018,2025-01-28,Vadodara,145,190385,813022,613006,0,0
ATM_019,2025-01-28,Rajkot,162,321894,669895,392381,0,0
ATM_020,2025-01-28,Vadodara,108,301320,654826,396339,0,0
ATM_001,2025-01-29,Vadodara,107,289542,644783,372257,0,0
ATM_002,2025-01-29,Anand,60,123480,849160,694581,0,0
ATM_003,2025-01-29,Rajkot,174,202710,505658,240254,0,0
ATM_004,2025-01-29,Rajkot,101,289466,641899,343441,0,0
ATM_005,2025-01-29,Rajkot,85,143820,752990,609992,0,0
ATM_006,2025-01-29,Rajkot,67,60702,464408,404494,0,0
ATM_007,2025-01-29,Anand,166,249332,411659,144497,0,0
ATM_008,2025-01-29,Ahmedabad,53,46534,492907,453898,0,0
ATM_009,2025-01-29,Ahmedabad,99,102861,309770,151046,0,0
ATM_010,2025-01-29,Ahmedabad,194,190314,377590,172437,0,0
ATM_011,2025-01-29,Rajkot,200,440800,871722,383385,0,0
ATM_012,2025-01-29,Vadodara,69,181677,655001,403615,0,0
ATM_013,2025-01-29,Vadodara,156,159432,878398,667809,0,0
ATM_014,2025-01-29,Anand,199,503271,804242,308450,0,0
ATM_015,2025-01-29,Anand,84,78540,547175,510395,0,0
ATM_016,2025-01-29,Surat,110,220990,711016,537920,0,0
ATM_017,2025-01-29,Rajkot,175,218400,581733,385459,0,0
ATM_018,2025-01-29,Surat,41,96432,446976,298527,0,0
ATM_019,2025-01-29,Anand,67,99897,706258,674846,0,0
ATM_020,2025-01-29,Anand,97,84972,671848,644085,0,0
ATM_001,2025-01-30,Surat,158,411116,334136,0,0,0
ATM_002,2025-01-30,Vadodara,154,403942,545530,84567,0,0
ATM_003,2025-01-30,Surat,155,166625,886153,655600,0,0
ATM_004,2025-01-30,Surat,142,331286,555975,243902,0,0
ATM_005,2025-01-30,Rajkot,105,256515,600477,348830,0,0
ATM_006,2025-01-30,Surat,151,281615,376908,104966,0,0
ATM_007,2025-01-30,Surat,156,164424,678722,446443,0,0
ATM_008,2025-01-30,Vadodara,67,74906,377256,336355,0,0
ATM_009,2025-01-30,Surat,170,334390,430433,41610,0,0
ATM_010,2025-01-30,Vadodara,120,129120,612543,523017,0,0
ATM_011,2025-01-30,Ahmedabad,93,236406,883214,631761,0,0
ATM_012,2025-01-30,Ahmedabad,168,337176,745364,468082,0,0
ATM_013,2025-01-30,Surat,150,379050,749070,373229,0,0
ATM_014,2025-01-30,Vadodara,107,173340,439770,250450,0,0
ATM_015,2025-01-30,Anand,203,386715,689924,266118,0,0
ATM_016,2025-01-30,Surat,139,200855,412892,225234,0,0
ATM_017,2025-01-30,Vadodara,157,339120,731321,428246,0,0
ATM_018,2025-01-30,Anand,167,255009,468620,194134,0,0
ATM_019,2025-01-30,Vadodara,56,148456,320772,224974,0,0
ATM_020,2025-01-30,Ahmedabad,199,380488,686798,364380,0,0
ATM_001,2025-01-31,Ahmedabad,165,327360,562268,231002,0,0
ATM_002,2025-01-31,Ahmedabad,182,217308,831134,678193,0,0
ATM_003,2025-01-31,Vadodara,55,102025,593842,521488,0,0
ATM_004,2025-01-31,Vadodara,135,354240,355133,0,0,0
ATM_005,2025-01-31,Rajkot,159,318318,731686,410836,0,0
ATM_006,2025-01-31,Ahmedabad,171,254790,416432,194184,0,0
ATM_007,2025-01-31,Surat,72,163152,417248,301407,0,0
ATM_008,2025-01-31,Surat,147,302820,349330,113825,0,0
ATM_009,2025-01-31,Anand,167,128757,499485,323870,0,0
ATM_010,2025-01-31,Vadodara,182,531986,335611,0,0,0
ATM_011,2025-01-31,Ahmedabad,191,255176,789730,474110,0,0
ATM_012,2025-01-31,Surat,154,426888,430885,0,0,0
ATM_013,2025-01-31,Vadodara,133,201495,320676,58378,0,0
ATM_014,2025-01-31,Anand,119,181118,776971,602556,0,0
ATM_015,2025-01-31,Ahmedabad,99,250074,870776,621061,0,0
ATM_016,2025-01-31,Vadodara,75,160725,604421,474997,0,0
ATM_017,2025-01-31,Surat,202,466822,592215,179389,0,0
ATM_018,2025-01-31,Anand,113,295721,863579,632325,0,0
ATM_019,2025-01-31,Rajkot,134,188136,660240,411346,0,0
ATM_020,2025-01-31,Surat,138,410550,790343,364570,0,0
ATM_001,2025-02-01,Rajkot,219,276816,893028,619342,1,1
ATM_002,2025-02-01,Ahmedabad,122,292068,551919,281787,1,1
ATM_003,2025-02-01,Anand,127,230759,893347,632229,1,1
ATM_004,2025-02-01,Surat,167,321642,391774,102119,1,1
ATM_005,2025-02-01,Ahmedabad,181,157470,436175,292484,1,1
ATM_006,2025-02-01,Rajkot,166,486214,754328,286299,1,1
ATM_007,2025-02-01,Anand,157,205827,468026,286872,1,1
ATM_008,2025-02-01,Rajkot,163,301713,531292,241181,1,1
ATM_009,2025-02-01,Rajkot,205,457355,889069,499481,1,1
ATM_010,2025-02-01,Rajkot,219,258858,816130,565722,1,1
ATM_011,2025-02-01,Anand,93,257889,530210,230494,1,1
ATM_012,2025-02-01,Surat,203,251517,434963,176690,1,1
ATM_013,2025-02-01,Anand,134,393826,537566,84212,1,1
ATM_014,2025-02-01,Surat,154,407638,763649,343849,1,1
ATM_015,2025-02-01,Surat,206,532510,782767,215765,1,1
ATM_016,2025-02-01,Anand,206,574740,356128,0,1,1
ATM_017,2025-02-01,Rajkot,223,543228,650041,130982,1,1
ATM_018,2025-02-01,Surat,236,307744,376828,26814,1,1
ATM_019,2025-02-01,Vadodara,244,713700,301353,0,1,1
ATM_020,2025-02-01,Surat,228,180348,390060,258820,1,1
ATM_001,2025-02-02,Ahmedabad,191,347429,430462,72807,1,1
ATM_002,2025-02-02,Surat,136,387464,718242,387536,1,1
ATM_003,2025-02-02,Surat,236,515896,803511,343773,1,1
ATM_004,2025-02-02,Anand,127,275336,896906,599998,1,1
ATM_005,2025-02-02,Surat,100,103100,722874,614296,1,1
ATM_006,2025-02-02,Ahmedabad,122,185318,880945,693790,1,1
ATM_007,2025-02-02,Anand,187,154649,819043,658189,1,1
ATM_008,2025-02-02,Ahmedabad,138,177330,345393,145914,1,1
ATM_009,2025-02-02,Anand,248,691176,493164,0,1,1
ATM_010,2025-02-02,Rajkot,84,116676,301979,129647,1,1
ATM_011,2025-02-02,Surat,78,112008,523341,418321,1,1
ATM_012,2025-02-02,Surat,247,464360,415247,0,1,1
ATM_013,2025-02-02,Surat,100,249300,871927,603301,1,1
ATM_014,2025-02-02,Anand,115,292100,751021,510729,1,1
ATM_015,2025-02-02,Rajkot,210,470190,363802,0,1,1
ATM_016,2025-02-02,Rajkot,152,193648,437352,262640,1,1
ATM_017,2025-02-02,Ahmedabad,86,195134,441320,262640,1,1
ATM_018,2025-02-02,Ahmedabad,185,330595,752670,413175,1,1
ATM_019,2025-02-02,Vadodara,186,262074,374510,160964,1,1
ATM_020,2025-02-02,Surat,146,195202,385795,140591,1,1
ATM_001,2025-02-03,Surat,190,287850,570203,344830,0,1
ATM_002,2025-02-03,Rajkot,197,259449,645436,415059,0,1
ATM_003,2025-02-03,Rajkot,145,303775,611520,360024,0,1
ATM_004,2025-02-03,Anand,179,323632,531265,179727,0,1
ATM_005,2025-02-03,Surat,70,120330,487641,380919,0,1
ATM_006,2025-02-03,Surat,226,462396,876079,411336,0,1
ATM_007,2025-02-03,Ahmedabad,125,142375,678402,480622,0,1
ATM_008,2025-02-03,Ahmedabad,104,229528,651843,486224,0,1
ATM_009,2025-02-03,Ahmedabad,127,356997,896614,539536,0,1
ATM_010,2025-02-03,Ahmedabad,199,141489,459043,284937,0,1
ATM_011,2025-02-03,Anand,170,326400,361762,0,0,1
ATM_012,2025-02-03,Surat,238,322728,461812,76681,0,1
ATM_013,2025-02-03,Anand,111,107670,669229,491994,0,1
ATM_014,2025-02-03,Surat,106,95718,762863,662934,0,1
ATM_015,2025-02-03,Vadodara,234,236574,436771,174522,0,1
ATM_016,2025-02-03,Rajkot,103,108871,808629,729160,0,1
ATM_017,2025-02-03,Anand,117,144378,724895,633989,0,1
ATM_018,2025-02-03,Ahmedabad,172,204164,606943,343295,0,1
ATM_019,2025-02-03,Surat,235,305500,694009,336791,0,1
ATM_020,2025-02-03,Anand,70,201740,611812,368656,0,1
ATM_001,2025-02-04,Vadodara,87,153903,844901,659126,0,1
ATM_002,2025-02-04,Rajkot,237,702705,816315,126067,0,1
ATM_003,2025-02-04,Rajkot,211,322619,513695,189308,0,1
ATM_004,2025-02-04,Ahmedabad,228,630876,717595,42109,0,1
ATM_005,2025-02-04,Surat,122,168238,567284,343780,0,1
ATM_006,2025-02-04,Vadodara,72,139608,498384,349222,0,1
ATM_007,2025-02-04,Surat,151,361645,374934,0,0,1
ATM_008,2025-02-04,Surat,130,328770,795816,415807,0,1
ATM_009,2025-02-04,Surat,206,488426,802388,347064,0,1
ATM_010,2025-02-04,Ahmedabad,153,261783,854163,591367,0,1
ATM_011,2025-02-04,Vadodara,215,332820,768411,435607,0,1
ATM_012,2025-02-04,Ahmedabad,216,423792,796286,332796,0,1
ATM_013,2025-02-04,Rajkot,73,158045,504037,289342,0,1
ATM_014,2025-02-04,Vadodara,199,297704,484577,196532,0,1
ATM_015,2025-02-04,Ahmedabad,120,321840,375129,4659,0,1
ATM_016,2025-02-04,Ahmedabad,168,431088,539908,47722,0,1
ATM_017,2025-02-04,Vadodara,233,464136,709826,226128,0,1
ATM_018,2025-02-04,Ahmedabad,144,389520,314833,0,0,1
ATM_019,2025-02-04,Anand,168,382704,806844,472269,0,1
ATM_020,2025-02-04,Rajkot,154,395472,497472,77395,0,1
ATM_001,2025-02-05,Surat,234,372996,433486,12497,0,1
ATM_002,2025-02-05,Anand,88,174768,844713,686900,0,1
ATM_003,2025-02-05,Surat,219,435372,695572,223518,0,1
ATM_004,2025-02-05,Rajkot,144,288576,834287,477093,0,1
ATM_005,2025-02-05,Rajkot,215,245530,815806,525085,0,1
ATM_006,2025-02-05,Surat,220,332200,555436,259921,0,1
ATM_007,2025-02-05,Anand,245,222460,645695,354153,0,1
ATM_008,2025-02-05,Anand,226,620596,838842,187644,0,1
ATM_009,2025-02-05,Anand,106,247828,817816,637543,0,1
ATM_010,2025-02-05,Anand,98,284886,422191,138037,0,1
ATM_011,2025-02-05,Surat,193,164050,821175,708314,0,1
ATM_012,2025-02-05,Vadodara,76,220096,464126,301580,0,1
ATM_013,2025-02-05,Ahmedabad,193,501221,500484,7512,0,1
ATM_014,2025-02-05,Anand,160,243200,441300,188861,0,1
ATM_015,2025-02-05,Anand,219,159870,867741,689268,0,1
ATM_016,2025-02-05,Ahmedabad,74,160950,400260,277439,0,1
ATM_017,2025-02-05,Vadodara,87,189486,796489,610683,0,1
ATM_018,2025-02-05,Rajkot,153,108477,661421,617428,0,1
ATM_019,2025-02-05,Ahmedabad,79,90613,466078,334099,0,1
ATM_020,2025-02-05,Anand,113,298998,322280,0,0,1
ATM_001,2025-02-06,Ahmedabad,133,103208,888618,786398,0,0
ATM_002,2025-02-06,Anand,72,119160,717002,572134,0,0
ATM_003,2025-02-06,Vadodara,106,82256,398426,270816,0,0
ATM_004,2025-02-06,Vadodara,159,442338,411240,10487,0,0
ATM_005,2025-02-06,Vadodara,48,48816,778434,724986,0,0
ATM_006,2025-02-06,Surat,171,261288,646091,347933,0,0
ATM_007,2025-02-06,Surat,198,216612,700531,551324,0,0
ATM_008,2025-02-06,Surat,146,231556,614688,372196,0,0
ATM_009,2025-02-06,Vadodara,216,271296,603031,298472,0,0
ATM_010,2025-02-06,Vadodara,213,204267,882376,721902,0,0
ATM_011,2025-02-06,Anand,57,71535,554605,489331,0,0
ATM_012,2025-02-06,Rajkot,204,143208,523040,376513,0,0
ATM_013,2025-02-06,Rajkot,138,389160,833424,469436,0,0
ATM_014,2025-02-06,Ahmedabad,116,171332,589893,402745,0,0
ATM_015,2025-02-06,Anand,84,195888,809226,595447,0,0
ATM_016,2025-02-06,Rajkot,202,300778,374749,22242,0,0
ATM_017,2025-02-06,Surat,153,444771,332800,0,0,0
ATM_018,2025-02-06,Vadodara,126,324954,744104,461793,0,0
ATM_019,2025-02-06,Ahmedabad,56,43400,782638,702225,0,0
ATM_020,2025-02-06,Ahmedabad,124,115940,818704,715352,0,0
ATM_001,2025-02-07,Vadodara,61,44713,776788,676479,0,0
ATM_002,2025-02-07,Anand,127,231648,790193,591494,0,0
ATM_003,2025-02-07,Anand,57,72675,861633,819770,0,0
ATM_004,2025-02-07,Ahmedabad,88,143528,414508,307320,0,0
ATM_005,2025-02-07,Rajkot,90,201060,688312,443251,0,0
ATM_006,2025-02-07,Anand,110,123530,502517,333186,0,0
ATM_007,2025-02-07,Rajkot,213,254748,753680,460030,0,0
ATM_008,2025-02-07,Anand,101,108676,658257,482587,0,0
ATM_009,2025-02-07,Anand,144,197136,890560,736542,0,0
ATM_010,2025-02-07,Surat,170,280670,317403,23368,0,0
ATM_011,2025-02-07,Vadodara,190,278730,391236,148324,0,0
ATM_012,2025-02-07,Rajkot,115,312110,683568,428169,0,0
ATM_013,2025-02-07,Anand,74,164798,306330,174617,0,0
ATM_014,2025-02-07,Rajkot,140,213220,546806,281226,0,0
ATM_015,2025-02-07,Surat,117,282087,760023,496609,0,0
ATM_016,2025-02-07,Vadodara,102,98022,427788,291404,0,0
ATM_017,2025-02-07,Ahmedabad,76,85272,494479,340462,0,0
ATM_018,2025-02-07,Rajkot,180,355500,720018,410537,0,0
ATM_019,2025-02-07,Rajkot,155,175770,558260,442164,0,0
ATM_020,2025-02-07,Vadodara,202,556510,555730,23220,0,0
ATM_001,2025-02-08,Rajkot,182,267358,626143,311675,1,0
ATM_002,2025-02-08,Surat,199,593219,863868,246349,1,0
ATM_003,2025-02-08,Vadodara,133,175161,737010,544236,1,0
ATM_004,2025-02-08,Anand,157,374445,375045,49112,1,0
ATM_005,2025-02-08,Rajkot,180,440460,604202,229210,1,0
ATM_006,2025-02-08,Rajkot,73,160527,327457,211731,1,0
ATM_007,2025-02-08,Vadodara,159,335967,714613,323579,1,0
ATM_008,2025-02-08,Vadodara,108,211788,455425,282251,1,0
ATM_009,2025-02-08,Ahmedabad,202,210282,431661,253893,1,0
ATM_010,2025-02-08,Ahmedabad,219,561078,840973,210251,1,0
ATM_011,2025-02-08,Surat,145,267235,398686,177641,1,0
ATM_012,2025-02-08,Ahmedabad,213,512265,320507,0,1,0
ATM_013,2025-02-08,Ahmedabad,177,208860,473578,273588,1,0
ATM_014,2025-02-08,Anand,212,444988,674442,191319,1,0
ATM_015,2025-02-08,Ahmedabad,177,313113,865929,518738,1,0
ATM_016,2025-02-08,Rajkot,114,98724,853548,720523,1,0
ATM_017,2025-02-08,Ahmedabad,83,198619,300254,170813,1,0
ATM_018,2025-02-08,Surat,100,175000,373846,232923,1,0
ATM_019,2025-02-08,Ahmedabad,183,231495,625574,367134,1,0
ATM_020,2025-02-08,Surat,51,125817,609560,513516,1,0
ATM_001,2025-02-09,Surat,118,94754,608837,511527,1,0
ATM_002,2025-02-09,Rajkot,179,515341,397256,0,1,0
ATM_003,2025-02-09,Vadodara,151,322989,887174,538767,1,0
ATM_004,2025-02-09,Anand,76,120688,864597,764658,1,0
ATM_005,2025-02-09,Rajkot,54,130086,540429,465651,1,0
ATM_006,2025-02-09,Vadodara,210,493920,506174,0,1,0
ATM_007,2025-02-09,Anand,215,314545,840689,571937,1,0
ATM_008,2025-02-09,Rajkot,109,105076,853815,810742,1,0
ATM_009,2025-02-09,Anand,155,446400,560146,110298,1,0
ATM_010,2025-02-09,Rajkot,157,376643,821648,413808,1,0
ATM_011,2025-02-09,Vadodara,137,360721,613121,317922,1,0
ATM_012,2025-02-09,Anand,50,50850,426840,306077,1,0
ATM_013,2025-02-09,Anand,97,271891,520804,280592,1,0
ATM_014,2025-02-09,Rajkot,68,188496,740785,603290,1,0
ATM_015,2025-02-09,Surat,47,45120,627339,644420,1,0
ATM_016,2025-02-09,Rajkot,147,144060,814847,600809,1,0
ATM_017,2025-02-09,Vadodara,103,75808,352009,224435,1,0
ATM_018,2025-02-09,Rajkot,46,117300,887335,835463,1,0
ATM_019,2025-02-09,Surat,122,213378,496427,259621,1,0
ATM_020,2025-02-09,Anand,96,207936,873705,731480,1,0
ATM_001,2025-02-10,Vadodara,58,153178,734977,538747,0,0
ATM_002,2025-02-10,Ahmedabad,167,206078,691695,505958,0,0
ATM_003,2025-02-10,Vadodara,45,128430,856884,699104,0,0
ATM_004,2025-02-10,Anand,205,536280,863823,277164,0,0
ATM_005,2025-02-10,Anand,98,159642,427046,253717,0,0
ATM_006,2025-02-10,Surat,69,77832,361299,290183,0,0
ATM_007,2025-02-10,Anand,199,352628,748451,332385,0,0
ATM_008,2025-02-10,Surat,108,231660,652600,429301,0,0
ATM_009,2025-02-10,Vadodara,189,408051,431639,30181,0,0
ATM_010,2025-02-10,Vadodara,131,228333,828059,563831,0,0
ATM_011,2025-02-10,Rajkot,114,239172,814062,543941,0,0
ATM_012,2025-02-10,Anand,53,131069,413797,292154,0,0
ATM_013,2025-02-10,Surat,76,90364,424112,386131,0,0
ATM_014,2025-02-10,Rajkot,76,120156,695416,579600,0,0
ATM_015,2025-02-10,Surat,144,401472,396449,31171,0,0
ATM_016,2025-02-10,Anand,151,112948,809993,643339,0,0
ATM_017,2025-02-10,Surat,91,215397,863655,694293,0,0
ATM_018,2025-02-10,Surat,158,115498,413058,233164,0,0
ATM_019,2025-02-10,Vadodara,95,118465,693387,531032,0,0
ATM_020,2025-02-10,Anand,94,256714,651693,342801,0,0
ATM_001,2025-02-11,Surat,137,389491,349437,20043,0,0
